gene_oid	gene_length	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
2608290540	398	57	396	1	279	4.9e-92	307.8	pfam02401	LYTB	281
2608290541	186	44	129	2	82	3.6e-18	65.7	pfam07681	DoxX	85
2608290542	517	14	129	2	94	2.0e-22	78.8	pfam02142	MGS	95
2608290542	517	134	452	1	313	3.5e-103	344.9	pfam01808	AICARFT_IMPCHas	315
2608290543	205	5	205	3	214	3.1e-18	66	pfam02230	Abhydrolase_2	216
2608290544	122	2	91	1	89	1.8e-49	165.9	pfam11352	DUF3155	90
2608290545	378	131	194	5	57	7.1e-05	22.7	pfam00512	HisKA	68
2608290545	378	259	373	7	97	8.3e-14	51.2	pfam02518	HATPase_c	111
2608290546	246	1	241	5	232	3.2e-27	95.6	pfam02654	CobS	235
2608290547	372	128	363	1	230	1.9e-86	289.2	pfam01702	TGT	238
2608290548	46	5	46	3	42	8.7e-24	83.1	pfam02533	PsbK	42
2608290549	334	8	124	1	120	6.7e-25	87.9	pfam01408	GFO_IDH_MocA	120
2608290549	334	134	230	32	112	6.7e-06	25.8	pfam02894	GFO_IDH_MocA_C	115
2608290550	422	1	190	2	177	6.3e-28	97.2	pfam01595	DUF21	183
2608290550	422	205	264	1	53	3.0e-05	23.7	pfam00571	CBS	57
2608290550	422	345	421	7	79	5.2e-19	67.8	pfam03471	CorC_HlyC	81
2608290553	278	8	101	7	88	2.1e-07	30.5	pfam01571	GCV_T	211
2608290554	472	79	200	71	160	7.4e-05	22.7	pfam01930	Cas_Cas4	162
2608290554	472	292	465	2	162	1.5e-26	93.1	pfam13482	RNase_H_2	164
2608290555	484	8	146	2	130	1.0e-27	96.2	pfam02878	PGM_PMM_I	138
2608290555	484	162	272	4	104	1.3e-19	70.4	pfam02879	PGM_PMM_II	104
2608290555	484	278	388	12	110	5.5e-19	68.2	pfam02880	PGM_PMM_III	113
2608290555	484	396	473	16	63	2.9e-08	33.5	pfam00408	PGM_PMM_IV	73
2608290556	191	4	186	1	187	1.4e-60	203.8	pfam01725	Ham1p_like	189
2608290557	494	21	494	2	485	2.2e-120	402.5	pfam03055	RPE65	486
2608290558	201	34	178	1	145	4.6e-64	214.6	pfam00475	IGPD	145
2608290559	260	14	256	1	240	1.9e-81	273.3	pfam13561	adh_short_C2	241
2608290560	197	11	133	2	119	5.7e-10	38.9	pfam00578	AhpC-TSA	124
2608290561	401	13	387	2	362	4.1e-108	361.6	pfam01041	DegT_DnrJ_EryC1	363
2608290562	478	6	170	2	156	4.3e-43	146.9	pfam00875	DNA_photolyase	165
2608290562	478	214	478	1	274	9.1e-90	300.6	pfam03441	FAD_binding_7	277
2608290563	187	46	180	4	127	4.1e-14	52.3	pfam00293	NUDIX	135
2608290564	188	47	170	30	127	1.3e-22	79.8	pfam01288	HPPK	127
2608290565	723	155	361	103	326	8.6e-08	31.3	pfam00493	MCM	331
2608290565	723	527	719	2	162	1.5e-14	54.4	pfam13519	VWA_2	172
2608290566	281	36	155	5	78	5.3e-12	45.5	pfam02470	MCE	81
2608290567	261	23	177	1	137	3.6e-27	95.3	pfam00005	ABC_tran	137
2608290568	461	140	422	1	256	1.3e-90	303.8	pfam01933	UPF0052	301
2608290569	176	53	162	2	103	6.6e-31	106.5	pfam00329	Complex1_30kDa	103
2608290570	244	59	170	31	130	6.8e-25	87.1	pfam01058	Oxidored_q6	131
2608290571	120	9	119	3	102	5.4e-31	106.4	pfam00507	Oxidored_q4	102
2608290572	142	43	90	1	45	7.5e-14	51.3	pfam00301	Rubredoxin	47
2608290573	338	29	337	2	303	8.2e-124	412.4	pfam14870	PSII_BNR	303
2608290574	82	7	35	1	29	1.4e-11	43.4	pfam00283	Cytochrom_B559	29
2608290574	82	43	82	1	40	5.6e-21	73.7	pfam00284	Cytochrom_B559a	40
2608290575	48	10	38	2	29	3.9e-18	64.4	pfam00283	Cytochrom_B559	29
2608290576	65	26	65	2	39	1.3e-18	66.2	pfam01788	PsbJ	40
2608290577	297	13	256	1	232	3.2e-38	131	pfam01048	PNP_UDP_1	234
2608290578	723	5	265	5	199	4.2e-08	33.3	pfam07992	Pyr_redox_2	201
2608290578	723	390	489	13	96	1.0e-06	28.8	pfam00586	AIRS	96
2608290578	723	527	722	3	82	1.5e-06	28.3	pfam02769	AIRS_C	153
2608290579	415	35	169	3	125	3.3e-24	85.5	pfam01743	PolyA_pol	126
2608290580	802	12	322	1	315	2.9e-78	263.3	pfam00580	UvrD-helicase	315
2608290580	802	334	673	1	350	1.2e-92	311	pfam13361	UvrD_C	351
2608290582	170	8	170	17	156	9.0e-33	113.2	pfam00502	Phycobilisome	157
2608290583	183	7	177	1	169	2.0e-46	158	pfam09367	CpeS	170
2608290585	211	60	179	1	122	7.1e-12	45.6	pfam09335	SNARE_assoc	123
2608290587	382	115	375	3	234	3.0e-05	23.9	pfam00657	Lipase_GDSL	234
2608290590	619	145	534	2	360	1.8e-111	372.8	pfam02543	CmcH_NodU	360
2608290592	409	234	408	3	194	4.8e-13	49.1	pfam02782	FGGY_C	198
2608290593	413	2	102	2	100	1.3e-40	137.6	pfam00438	S-AdoMet_synt_N	100
2608290593	413	120	249	1	120	3.4e-43	146.3	pfam02772	S-AdoMet_synt_M	120
2608290593	413	251	397	1	137	1.1e-64	216.3	pfam02773	S-AdoMet_synt_C	138
2608290594	366	80	153	2	74	2.0e-12	46.9	pfam00575	S1	74
2608290594	366	167	235	2	74	1.4e-11	44.2	pfam00575	S1	74
2608290594	366	245	317	2	74	7.8e-23	80.3	pfam00575	S1	74
2608290595	159	49	137	2	88	1.5e-16	60.6	pfam03477	ATP-cone	90
2608290596	507	1	497	1	437	0.0e+00	595.7	pfam00421	PSII	437
2608290597	120	6	90	8	77	1.6e-08	34.1	pfam00111	Fer2	78
2608290598	50	1	31	1	30	5.6e-17	61	pfam05151	PsbM	31
2608290599	289	100	281	34	161	1.8e-12	46.9	pfam05175	MTS	170
2608290600	193	11	185	2	179	8.7e-27	93.5	pfam01300	Sua5_yciO_yrdC	179
2608290602	110	17	87	1	70	8.1e-26	89.3	pfam03776	MinE	70
2608290603	271	8	213	1	178	3.0e-33	114.8	pfam01656	CbiA	195
2608290604	219	113	215	5	102	4.4e-21	74.4	pfam03775	MinC_C	105
2608290605	418	59	179	1	71	6.4e-10	39	pfam01966	HD	122
2608290606	427	222	383	2	166	1.3e-51	174.3	pfam03572	Peptidase_S41	169
2608290607	218	94	218	1	123	3.4e-39	134.3	pfam13631	Cytochrom_B_N_2	168
2608290608	160	65	159	1	85	1.2e-17	64	pfam00032	Cytochrom_B_C	102
2608290609	479	24	470	1	435	0.0e+00	627.2	pfam12899	Glyco_hydro_100	436
2608290615	293	2	135	1	116	1.5e-30	105.9	pfam01149	Fapy_DNA_glyco	116
2608290615	293	153	245	1	89	1.7e-25	88.5	pfam06831	H2TH	93
2608290615	293	265	293	1	29	2.2e-09	36.7	pfam06827	zf-FPG_IleRS	30
2608290616	69	3	69	1	59	2.9e-31	106.6	pfam02427	PSI_PsaE	61
2608290617	256	57	100	1	44	8.4e-11	41.5	pfam01476	LysM	44
2608290617	256	117	160	1	42	5.3e-09	35.8	pfam01476	LysM	44
2608290618	463	23	434	53	462	2.5e-75	253.6	pfam00171	Aldedh	462
2608290619	296	41	121	3	78	1.6e-10	41	pfam13508	Acetyltransf_7	79
2608290620	92	15	91	1	74	4.3e-31	106	pfam11302	DUF3104	75
2608290623	169	2	157	33	166	7.3e-21	74.5	pfam01786	AOX	207
2608290629	509	13	495	1	450	2.4e-18	66.4	pfam01593	Amino_oxidase	450
2608290631	71	1	49	1	49	1.4e-14	53.7	pfam07862	Nif11	49
2608290634	96	6	94	1	47	1.5e-18	65.5	pfam02416	MttA_Hcf106	53
2608290637	149	3	125	1	123	1.1e-32	112.2	pfam00578	AhpC-TSA	124
2608290638	90	5	88	1	84	1.2e-44	150.1	pfam13319	DUF4090	84
2608290641	142	2	138	3	112	5.1e-23	81	pfam00472	RF-1	114
2608290642	82	6	82	2	74	6.0e-18	64.7	pfam07864	DUF1651	75
2608290644	286	102	226	4	90	1.9e-12	47.1	pfam02517	Abi	92
2608290647	316	63	303	1	219	9.6e-23	80.9	pfam00561	Abhydrolase_1	230
2608290649	207	8	206	15	207	2.5e-30	105.8	pfam03070	TENA_THI-4	210
2608290650	259	13	257	1	245	1.5e-82	276.5	pfam08543	Phos_pyr_kin	246
2608290653	155	7	139	3	138	1.6e-38	131.7	pfam06172	Cupin_5	139
2608290656	284	85	263	124	254	3.4e-09	36.4	pfam12705	PDDEXK_1	257
2608290660	260	54	259	1	209	5.6e-30	104.7	pfam04402	SIMPL	210
2608290662	138	3	80	6	71	5.7e-33	112.3	pfam03852	Vsr	75
2608290663	908	383	620	1	232	4.3e-71	238.9	pfam10593	Z1	239
2608290664	330	3	312	2	305	2.3e-74	249.9	pfam14390	DUF4420	306
2608290668	686	52	440	4	334	3.8e-56	190.6	pfam00145	DNA_methylase	335
2608290672	321	159	319	2	169	1.3e-25	90	pfam00589	Phage_integrase	173
2608290675	146	1	140	1	138	1.1e-58	196.5	pfam01220	DHquinase_II	140
2608290676	202	56	202	97	240	2.8e-38	131.6	pfam06175	MiaE	240
2608290677	251	19	234	2	201	4.1e-31	108.3	pfam00590	TP_methylase	210
2608290678	161	15	130	1	115	1.1e-51	173.4	pfam08853	DUF1823	116
2608290679	457	5	121	2	116	2.0e-23	82.5	pfam01926	MMR_HSR1	116
2608290679	457	178	296	2	116	2.1e-24	85.7	pfam01926	MMR_HSR1	116
2608290679	457	354	435	1	80	7.3e-28	96.3	pfam14714	KH_dom-like	80
2608290680	304	16	261	2	213	8.3e-23	81.1	pfam02361	CbiQ	224
2608290681	88	2	88	2	88	1.6e-37	127.1	pfam12058	DUF3539	88
2608290682	211	3	211	9	217	4.4e-33	114.6	pfam01168	Ala_racemase_N	218
2608290683	191	78	150	1	72	5.4e-26	90.3	pfam04472	DUF552	73
2608290684	270	4	103	1	96	9.1e-11	42	pfam03807	F420_oxidored	96
2608290684	270	163	269	2	106	3.2e-28	97.8	pfam14748	P5CR_dimer	107
2608290685	388	13	187	22	174	6.4e-12	45.5	pfam13439	Glyco_transf_4	177
2608290685	388	193	361	6	172	1.0e-28	99.8	pfam00534	Glycos_transf_1	172
2608290686	261	1	81	3	80	8.4e-19	67.2	pfam11967	RecO_N	80
2608290686	261	85	254	2	117	1.2e-13	50.9	pfam02565	RecO_C	118
2608290687	219	7	215	20	235	1.2e-05	24.7	pfam01791	DeoC	236
2608290688	194	2	100	1	94	2.2e-24	85.6	pfam02482	Ribosomal_S30AE	97
2608290689	216	48	165	14	124	4.9e-12	45.9	pfam03099	BPL_LplA_LipB	125
2608290690	647	36	514	9	416	3.3e-91	305.7	pfam00501	AMP-binding	417
2608290691	147	7	145	1	130	7.2e-45	152.2	pfam11068	YlqD	131
2608290692	455	3	76	1	72	4.6e-19	67.8	pfam00364	Biotin_lipoyl	74
2608290692	455	153	191	1	39	2.2e-14	52.7	pfam02817	E3_binding	39
2608290692	455	230	455	3	229	4.5e-68	228.9	pfam00198	2-oxoacid_dh	231
2608290693	378	13	366	1	340	1.5e-121	405.2	pfam02547	Queuosine_synth	341
2608290694	328	8	303	3	306	3.8e-62	210.2	pfam00291	PALP	306
2608290695	489	175	487	124	385	1.3e-36	125.7	pfam01053	Cys_Met_Meta_PP	386
2608290696	387	14	385	1	385	1.3e-119	398.9	pfam01053	Cys_Met_Meta_PP	386
2608290697	202	2	89	1	94	1.6e-26	92.4	pfam00163	Ribosomal_S4	94
2608290697	202	90	137	2	48	4.8e-18	64.3	pfam01479	S4	48
2608290698	63	1	61	8	68	8.4e-29	98.9	pfam01809	Haemolytic	68
2608290699	100	2	91	1	81	1.0e-18	67.3	pfam05768	DUF836	81
2608290700	511	25	104	1	65	4.5e-09	36.2	pfam01225	Mur_ligase	83
2608290700	511	116	326	1	187	5.3e-38	130.9	pfam08245	Mur_ligase_M	188
2608290700	511	346	438	2	89	2.4e-21	75.5	pfam02875	Mur_ligase_C	91
2608290701	234	3	166	3	163	5.3e-11	42.7	pfam00106	adh_short	167
2608290702	391	17	382	46	369	2.0e-37	128.8	pfam00266	Aminotran_5	371
2608290703	264	71	238	2	136	1.4e-24	86.4	pfam13847	Methyltransf_31	152
2608290706	81	13	80	1	68	5.0e-29	99.8	pfam01106	NifU	68
2608290707	498	10	494	4	468	0.0e+00	592.9	pfam06039	Mqo	489
2608290708	602	7	187	2	187	5.3e-55	185.7	pfam00009	GTP_EFTU	188
2608290708	602	210	280	1	74	9.2e-08	32	pfam03144	GTP_EFTU_D2	74
2608290708	602	403	492	2	87	4.6e-22	77.7	pfam00679	EFG_C	89
2608290708	602	493	600	1	107	3.2e-48	162.1	pfam06421	LepA_C	108
2608290709	273	88	270	1	175	1.2e-23	83.6	pfam00528	BPD_transp_1	185
2608290710	223	21	161	2	142	8.1e-36	123	pfam00588	SpoU_methylase	142
2608290710	223	165	223	1	52	3.6e-18	64.8	pfam12105	SpoU_methylas_C	57
2608290712	130	7	117	2	114	4.6e-21	76	pfam04134	DUF393	114
2608290713	78	6	77	1	72	3.9e-33	113.2	pfam10985	DUF2805	73
2608290714	496	4	225	2	224	6.3e-52	176.3	pfam04244	DPRP	224
2608290714	496	228	438	5	207	8.1e-14	51.4	pfam03441	FAD_binding_7	277
2608290716	438	6	129	4	134	3.6e-19	69	pfam01029	NusB	134
2608290716	438	173	420	1	244	6.2e-59	199.6	pfam01189	Nol1_Nop2_Fmu	283
2608290717	589	56	232	14	177	2.7e-58	196.2	pfam00912	Transgly	178
2608290717	589	315	580	5	280	3.7e-26	91.8	pfam00905	Transpeptidase	304
2608290718	315	28	309	2	230	3.8e-37	127.9	pfam01040	UbiA	257
2608290719	74	10	73	1	64	1.3e-28	98.5	pfam11061	DUF2862	64
2608290720	256	5	237	1	228	3.8e-87	291.3	pfam00977	His_biosynth	229
2608290721	233	1	233	5	228	1.8e-46	158.1	pfam01209	Ubie_methyltran	233
2608290722	160	16	99	2	89	1.1e-13	51.1	pfam05258	DUF721	89
2608290723	249	33	155	20	125	2.5e-15	56.6	pfam03099	BPL_LplA_LipB	125
2608290724	228	25	174	1	136	1.9e-30	105.9	pfam00005	ABC_tran	137
2608290725	506	129	402	1	268	2.0e-66	224	pfam00361	Oxidored_q1	270
2608290726	868	4	126	1	100	2.5e-25	88.3	pfam01751	Toprim	100
2608290726	868	140	574	1	402	1.7e-119	399.3	pfam01131	Topoisom_bac	403
2608290726	868	665	730	1	54	8.3e-08	32.5	pfam13368	Toprim_C_rpt	61
2608290726	868	727	787	1	49	1.1e-09	38.5	pfam13368	Toprim_C_rpt	61
2608290726	868	795	864	6	56	7.8e-11	42.2	pfam13368	Toprim_C_rpt	61
2608290728	212	20	206	2	195	7.2e-14	51.4	pfam09991	DUF2232	290
2608290729	385	28	309	112	256	2.2e-19	69.7	pfam02277	DBI_PRT	327
2608290731	380	18	276	3	260	7.4e-24	84	pfam00248	Aldo_ket_red	283
2608290731	380	286	358	1	61	2.3e-08	34.2	pfam13534	Fer4_17	61
2608290732	217	3	82	1	83	4.8e-16	58.4	pfam00677	Lum_binding	85
2608290732	217	95	182	1	85	2.2e-22	78.7	pfam00677	Lum_binding	85
2608290733	117	39	114	1	70	2.4e-29	101	pfam14250	AbrB-like	71
2608290734	200	16	200	77	255	1.0e-34	120.1	pfam00510	COX3	258
2608290735	541	30	476	1	447	0.0e+00	543.1	pfam00115	COX1	447
2608290736	267	18	110	12	84	2.9e-10	39.9	pfam02790	COX2_TM	84
2608290736	267	152	248	46	119	5.0e-16	58.6	pfam00116	COX2	120
2608290737	322	30	296	2	301	5.8e-54	183	pfam02628	COX15-CtaA	302
2608290738	333	40	301	2	255	2.7e-24	85.7	pfam01040	UbiA	257
2608290739	338	19	163	1	136	2.3e-32	112.1	pfam00005	ABC_tran	137
2608290740	274	13	228	2	209	1.9e-36	125.1	pfam01061	ABC2_membrane	210
2608290742	584	22	522	1	484	1.1e-117	393.7	pfam00118	Cpn60_TCP1	485
2608290744	249	10	178	1	166	8.5e-44	149.4	pfam00106	adh_short	167
2608290745	226	1	222	1	220	2.5e-71	239.6	pfam01128	IspD	221
2608290746	289	11	277	1	284	3.2e-64	216.6	pfam02016	Peptidase_S66	284
2608290747	302	32	294	3	219	2.7e-26	92.3	pfam01040	UbiA	257
2608290748	531	30	325	10	284	6.2e-71	238.8	pfam02541	Ppx-GppA	285
2608290749	166	28	89	3	59	1.8e-15	56.3	pfam13413	HTH_25	62
2608290750	251	4	209	1	198	2.0e-39	135.4	pfam00590	TP_methylase	210
2608290751	297	11	285	4	255	1.7e-67	227.1	pfam01790	LGT	256
2608290752	317	201	316	1	115	2.3e-45	153.2	pfam01333	Apocytochr_F_C	118
2608290753	178	7	45	2	38	3.1e-19	68.6	pfam08802	CytB6-F_Fe-S	39
2608290753	178	67	157	23	95	2.9e-17	62	pfam00355	Rieske	97
2608290754	105	6	104	1	99	3.6e-38	129.6	pfam11267	DUF3067	99
2608290755	252	18	225	2	214	1.3e-57	194.6	pfam00902	TatC	215
2608290757	574	10	442	1	453	1.7e-70	237.8	pfam05833	FbpA	455
2608290757	574	451	538	7	90	1.7e-21	75.8	pfam05670	DUF814	90
2608290758	184	4	184	1	181	8.6e-51	171.9	pfam00625	Guanylate_kin	183
2608290759	44	1	39	5	37	7.5e-21	73.5	pfam01701	PSI_PsaJ	37
2608290760	184	4	176	20	175	3.2e-33	114.7	pfam02507	PSI_PsaF	176
2608290761	356	27	318	2	267	2.5e-86	289.5	pfam00814	Peptidase_M22	268
2608290763	399	7	391	3	379	1.6e-35	122.3	pfam00999	Na_H_Exchanger	380
2608290764	479	2	318	1	314	7.4e-101	336.9	pfam00749	tRNA-synt_1c	314
2608290768	156	42	154	2	112	6.8e-48	161.1	pfam01245	Ribosomal_L19	113
2608290770	279	38	268	2	205	2.4e-47	161.2	pfam00557	Peptidase_M24	207
2608290772	369	3	218	3	198	1.2e-09	38.1	pfam13500	AAA_26	199
2608290772	369	221	327	1	105	4.6e-29	100	pfam07085	DRTGG	105
2608290774	165	4	165	2	160	3.9e-53	179.5	pfam04461	DUF520	160
2608290776	267	36	218	2	179	4.0e-27	95.2	pfam01145	Band_7	179
2608290777	434	41	352	3	313	2.0e-66	224.1	pfam00202	Aminotran_3	339
2608290778	281	4	255	1	249	2.5e-20	73.4	pfam03372	Exo_endo_phos	249
2608290781	408	4	392	2	381	1.3e-125	419.2	pfam01969	DUF111	382
2608290782	318	10	307	26	286	5.2e-13	48.9	pfam03706	UPF0104	294
2608290783	512	73	254	5	183	9.2e-17	61.1	pfam00528	BPD_transp_1	185
2608290784	362	7	183	1	177	1.3e-51	174.5	pfam02492	cobW	178
2608290784	362	270	358	1	94	7.5e-20	70.4	pfam07683	CobW_C	94
2608290785	96	1	95	5	95	2.4e-30	104.1	pfam01329	Pterin_4a	96
2608290786	151	18	147	1	118	6.9e-39	132.3	pfam01894	UPF0047	118
2608290787	501	2	497	9	493	8.6e-120	400.6	pfam02074	Peptidase_M32	494
2608290788	195	31	187	1	156	2.3e-48	163.5	pfam00719	Pyrophosphatase	156
2608290789	316	5	220	2	214	5.4e-91	303.3	pfam01379	Porphobil_deam	215
2608290789	316	228	299	3	73	6.0e-25	87.1	pfam03900	Porphobil_deamC	74
2608290790	393	82	118	1	37	6.7e-13	48	pfam00140	Sigma70_r1_2	37
2608290790	393	161	231	1	71	2.6e-24	84.6	pfam04542	Sigma70_r2	71
2608290790	393	240	316	1	77	1.6e-26	91.9	pfam04539	Sigma70_r3	78
2608290790	393	328	381	1	50	2.6e-22	77.8	pfam04545	Sigma70_r4	50
2608290791	758	223	391	11	168	1.7e-15	56.9	pfam00270	DEAD	169
2608290791	758	529	620	8	77	1.4e-08	34.4	pfam00271	Helicase_C	78
2608290792	369	151	359	2	208	2.0e-56	190.7	pfam11353	DUF3153	209
2608290793	283	23	260	2	242	6.0e-38	130.7	pfam00696	AA_kinase	242
2608290794	176	21	163	1	144	8.5e-54	181	pfam11016	DUF2854	147
2608290796	141	1	99	1	102	2.4e-12	46.6	pfam00436	SSB	104
2608290797	266	9	264	2	249	3.2e-57	193.7	pfam02571	CbiJ	250
2608290798	101	2	101	2	100	5.8e-21	74	pfam03091	CutA1	102
2608290799	334	20	330	17	297	6.5e-54	183	pfam00294	PfkB	301
2608290800	436	3	422	2	420	0.0e+00	573.4	pfam00709	Adenylsucc_synt	421
2608290801	145	5	141	10	145	2.6e-37	128	pfam13326	PSII_Pbs27	145
2608290802	600	50	223	3	167	6.0e-30	104	pfam00587	tRNA-synt_2b	173
2608290802	600	260	394	1	57	1.3e-06	28.2	pfam04073	tRNA_edit	123
2608290802	600	499	591	1	92	2.9e-15	55.9	pfam03129	HGTP_anticodon	94
2608290805	184	16	170	1	152	5.9e-49	165.4	pfam00719	Pyrophosphatase	156
2608290806	118	7	116	1	108	2.4e-25	88.7	pfam03960	ArsC	110
2608290807	219	34	76	1	36	6.6e-10	38.5	pfam00717	Peptidase_S24	70
2608290807	219	54	206	51	121	3.4e-05	23.3	pfam10502	Peptidase_S26	138
2608290808	442	4	169	1	158	8.0e-33	113.7	pfam00300	His_Phos_1	158
2608290808	442	228	384	1	157	1.7e-37	128.9	pfam00300	His_Phos_1	158
2608290809	453	353	443	3	91	7.8e-20	70.8	pfam02517	Abi	92
2608290811	583	61	219	5	175	3.3e-23	82.6	pfam03717	PBP_dimer	179
2608290811	583	259	561	1	304	5.3e-65	219.4	pfam00905	Transpeptidase	304
2608290812	333	14	317	1	286	2.1e-96	322.4	pfam00923	Transaldolase	287
2608290813	377	5	50	1	32	4.7e-08	32.3	pfam01266	DAO	358
2608290814	182	16	180	2	165	1.3e-62	210.1	pfam01765	RRF	165
2608290815	234	4	213	1	242	1.8e-29	102.9	pfam00696	AA_kinase	242
2608290816	230	56	230	2	172	1.2e-66	223.6	pfam02572	CobA_CobO_BtuR	172
2608290817	389	209	370	10	169	6.4e-08	32.4	pfam00589	Phage_integrase	173
2608290818	391	3	326	1	314	5.7e-109	363.8	pfam00762	Ferrochelatase	316
2608290819	587	21	190	2	164	4.9e-54	182.3	pfam02776	TPP_enzyme_N	172
2608290819	587	216	351	1	136	9.7e-47	158.1	pfam00205	TPP_enzyme_M	137
2608290819	587	410	558	1	153	3.4e-51	172.8	pfam02775	TPP_enzyme_C	153
2608290821	265	38	265	35	232	5.0e-50	169.7	pfam02578	Cu-oxidase_4	234
2608290822	301	18	296	1	270	1.2e-97	326	pfam06485	DUF1092	270
2608290823	404	130	202	4	72	2.6e-06	27.4	pfam00575	S1	74
2608290823	404	216	284	4	72	6.2e-07	29.4	pfam00575	S1	74
2608290823	404	294	366	5	72	5.6e-11	42.3	pfam00575	S1	74
2608290824	262	10	253	2	236	3.3e-69	232.5	pfam02633	Creatininase	237
2608290825	251	33	251	1	219	3.2e-119	396.4	pfam11266	DUF3066	219
2608290826	346	143	262	6	119	5.2e-08	33	pfam01488	Shikimate_DH	135
2608290827	335	5	149	2	145	3.7e-63	211.4	pfam03255	ACCA	145
2608290828	244	11	177	2	165	2.0e-31	109.1	pfam00106	adh_short	167
2608290829	246	59	238	2	178	2.9e-53	179.7	pfam01227	GTP_cyclohydroI	179
2608290830	218	8	214	1	196	3.3e-30	105.1	pfam00697	PRAI	197
2608290831	407	54	208	6	190	1.9e-08	33.4	pfam02163	Peptidase_M50	192
2608290832	228	53	178	14	120	1.2e-10	41.4	pfam03099	BPL_LplA_LipB	125
2608290835	334	7	149	2	129	6.9e-11	42.3	pfam00106	adh_short	167
2608290836	295	30	294	3	266	5.1e-85	284.9	pfam00142	Fer4_NifH	273
2608290837	525	11	423	2	397	3.5e-80	269.5	pfam00148	Oxidored_nitro	398
2608290837	525	477	521	1	45	1.7e-15	56.5	pfam08369	PCP_red	45
2608290838	418	17	397	4	349	6.1e-29	100.8	pfam00148	Oxidored_nitro	398
2608290840	256	190	256	2	64	2.9e-10	39.6	pfam00936	BMC	75
2608290841	194	6	187	1	185	5.7e-49	166	pfam01725	Ham1p_like	189
2608290842	103	8	85	2	75	3.3e-24	84.3	pfam00936	BMC	75
2608290843	471	13	138	2	126	2.8e-56	188.6	pfam02788	RuBisCO_large_N	126
2608290843	471	146	454	1	309	0.0e+00	538.2	pfam00016	RuBisCO_large	309
2608290844	113	15	113	2	97	3.4e-32	110.1	pfam00101	RuBisCO_small	99
2608290845	766	155	581	1	427	0.0e+00	682.6	pfam12288	CsoS2_M	427
2608290845	766	606	724	201	291	2.0e-04	20.7	pfam12288	CsoS2_M	427
2608290846	509	44	502	1	459	0.0e+00	727.7	pfam08936	CsoSCA	459
2608290847	83	1	76	1	83	1.2e-20	73.6	pfam03319	EutN_CcmL	83
2608290848	82	1	77	2	83	1.6e-22	79.6	pfam03319	EutN_CcmL	83
2608290849	79	1	76	21	83	5.4e-07	29.2	pfam01329	Pterin_4a	96
2608290850	75	6	70	1	64	9.1e-31	105	pfam11334	DUF3136	65
2608290851	130	9	129	1	120	2.0e-41	140.5	pfam01042	Ribonuc_L-PSP	121
2608290852	246	13	175	6	194	1.6e-28	99.7	pfam00753	Lactamase_B	194
2608290853	212	51	209	1	154	3.2e-47	160.1	pfam01634	HisG	163
2608290854	598	22	303	5	272	3.7e-34	118.3	pfam00664	ABC_membrane	275
2608290854	598	373	521	2	137	1.9e-31	109.1	pfam00005	ABC_tran	137
2608290855	176	82	163	13	77	1.8e-11	43.9	pfam13508	Acetyltransf_7	79
2608290856	227	5	166	1	162	2.3e-18	66.4	pfam00535	Glycos_transf_2	169
2608290857	211	42	174	5	122	6.6e-28	96.7	pfam09837	DUF2064	122
