gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2608290726	868	99.9	1	868	1	868	0.0e+00	1710.3	KO:K03168	DNA topoisomerase I [EC:5.99.1.2]	EC:5.99.1.2	Yes
2608290731	380	100	1	380	1	380	0.0e+00	769.2	KO:K07079			Yes
2608290732	217	100	1	217	1	217	0.0e+00	433.7	KO:K00793	riboflavin synthase [EC:2.5.1.9]	EC:2.5.1.9	Yes
2608290734	200	100	1	200	1	200	0.0e+00	408.7	KO:K02276	cytochrome c oxidase subunit III [EC:1.9.3.1]	EC:1.9.3.1	Yes
2608290735	541	100	1	541	1	541	0.0e+00	1112.1	KO:K02274	cytochrome c oxidase subunit I [EC:1.9.3.1]	EC:1.9.3.1	Yes
2608290736	267	99.6	1	267	1	267	0.0e+00	539.3	KO:K02275	cytochrome c oxidase subunit II [EC:1.9.3.1]	EC:1.9.3.1	Yes
2608290737	322	99.7	15	322	1	308	0.0e+00	609.8	KO:K02259	cytochrome c oxidase assembly protein subunit 15		Yes
2608290738	333	100	1	333	1	333	0.0e+00	653.3	KO:K02301	protoheme IX farnesyltransferase [EC:2.5.1.-]	EC:2.5.1.-	Yes
2608290739	338	100	1	338	1	338	0.0e+00	652.9	KO:K01990	ABC-2 type transport system ATP-binding protein		Yes
2608290740	274	100	1	274	1	274	0.0e+00	537	KO:K01992	ABC-2 type transport system permease protein		Yes
2608290742	584	100	1	584	1	584	0.0e+00	1112.8	KO:K04077	chaperonin GroEL		Yes
2608290744	249	100	1	249	1	249	0.0e+00	477.6	KO:K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	EC:1.1.1.100	Yes
2608290745	226	99.6	1	226	1	226	0.0e+00	455.7	KO:K00991	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]	EC:2.7.7.60	Yes
2608290746	289	92	1	289	1	289	0.0e+00	548.9	KO:K01297	muramoyltetrapeptide carboxypeptidase [EC:3.4.17.13]	EC:3.4.17.13	Yes
2608290747	302	100	1	302	1	302	0.0e+00	612.5	KO:K03179	4-hydroxybenzoate octaprenyltransferase [EC:2.5.1.-]	EC:2.5.1.-	Yes
2608290748	531	100	1	531	1	531	0.0e+00	1028.5	KO:K01524	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	EC:3.6.1.11	Yes
2608290748	531	100	1	531	1	531	0.0e+00	1028.5	KO:K01524	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	EC:3.6.1.40	Yes
2608290750	251	100	1	251	1	251	0.0e+00	495.4	KO:K05936	precorrin-4/cobalt-precorrin-4 C11-methyltransferase [EC:2.1.1.133 2.1.1.271]	EC:2.1.1.133	Yes
2608290750	251	100	1	251	1	251	0.0e+00	495.4	KO:K05936	precorrin-4/cobalt-precorrin-4 C11-methyltransferase [EC:2.1.1.133 2.1.1.271]	EC:2.1.1.271	Yes
2608290751	297	100	1	297	1	297	0.0e+00	609.4	KO:K13292	phosphatidylglycerol:prolipoprotein diacylglycerol transferase [EC:2.-.-.-]	EC:2.-	Yes
2608290752	317	100	1	317	1	317	0.0e+00	636	KO:K02634	apocytochrome f		Yes
2608290753	178	100	1	178	1	178	0.0e+00	377.1	KO:K02636	cytochrome b6-f complex iron-sulfur subunit [EC:1.10.9.1]	EC:1.10.9.1	Yes
2608290755	252	96.4	1	252	1	252	0.0e+00	471.5	KO:K03118	sec-independent protein translocase protein TatC		Yes
2608290758	184	100	1	184	1	184	0.0e+00	363.6	KO:K00942	guanylate kinase [EC:2.7.4.8]	EC:2.7.4.8	Yes
2608290759	44	100	1	44	1	44	1.2e-18	92.8	KO:K02697	photosystem I subunit IX		Yes
2608290760	184	100	1	184	1	184	0.0e+00	373.2	KO:K02694	photosystem I subunit III		Yes
2608290761	356	100	1	356	1	356	0.0e+00	699.1	KO:K01409	O-sialoglycoprotein endopeptidase [EC:3.4.24.57]	EC:3.4.24.57	Yes
2608290764	479	99.8	1	479	1	479	0.0e+00	963.4	KO:K01885	glutamyl-tRNA synthetase [EC:6.1.1.17]	EC:6.1.1.17	Yes
2608290768	156	100	1	156	1	156	0.0e+00	303.1	KO:K02884	large subunit ribosomal protein L19		Yes
2608290770	279	100	1	279	1	279	0.0e+00	558.5	KO:K01265	methionyl aminopeptidase [EC:3.4.11.18]	EC:3.4.11.18	Yes
2608290772	369	100	1	369	1	369	0.0e+00	714.5	KO:K06873			Yes
2608290774	165	100	1	165	1	165	0.0e+00	312.8	KO:K09767	hypothetical protein		Yes
2608290777	434	99.8	1	434	1	434	0.0e+00	870.9	KO:K01845	glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]	EC:5.4.3.8	Yes
2608290778	281	99.6	1	281	1	281	0.0e+00	575.9	KO:K01142	exodeoxyribonuclease III [EC:3.1.11.2]	EC:3.1.11.2	Yes
2608290781	408	100	1	408	1	408	0.0e+00	818.5	KO:K09121	hypothetical protein		Yes
2608290782	318	100	1	318	1	318	0.0e+00	632.9	KO:K07027			Yes
2608290783	512	99.8	1	512	1	512	0.0e+00	991.1	KO:K02011	iron(III) transport system permease protein		Yes
2608290785	96	100	1	96	1	96	0.0e+00	198.4	KO:K01724	4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]	EC:4.2.1.96	Yes
2608290787	501	99.8	1	501	1	501	0.0e+00	1022.7	KO:K01299	carboxypeptidase Taq [EC:3.4.17.19]	EC:3.4.17.19	Yes
2608290788	195	100	1	195	1	195	0.0e+00	405.2	KO:K01507	inorganic pyrophosphatase [EC:3.6.1.1]	EC:3.6.1.1	Yes
2608290789	316	100	1	316	1	316	0.0e+00	615.9	KO:K01749	hydroxymethylbilane synthase [EC:2.5.1.61]	EC:2.5.1.61	Yes
2608290790	393	100	1	393	1	393	0.0e+00	762.3	KO:K03086	RNA polymerase primary sigma factor		Yes
2608290791	758	99.9	1	758	1	758	0.0e+00	1529.2	KO:K04066	primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]	EC:3.6.4.-	Yes
2608290793	283	100	1	283	1	283	0.0e+00	550.4	KO:K00930	acetylglutamate kinase [EC:2.7.2.8]	EC:2.7.2.8	Yes
2608290797	266	100	1	266	1	266	0.0e+00	539.7	KO:K05895	precorrin-6A/cobalt-precorrin-6A reductase [EC:1.3.1.54 1.3.1.106]	EC:1.3.1.106	Yes
2608290797	266	100	1	266	1	266	0.0e+00	539.7	KO:K05895	precorrin-6A/cobalt-precorrin-6A reductase [EC:1.3.1.54 1.3.1.106]	EC:1.3.1.54	Yes
2608290798	101	100	1	101	1	101	0.0e+00	204.9	KO:K03926	periplasmic divalent cation tolerance protein		Yes
2608290800	436	99.8	1	436	1	436	0.0e+00	877.1	KO:K01939	adenylosuccinate synthase [EC:6.3.4.4]	EC:6.3.4.4	Yes
2608290801	145	100	1	145	1	145	0.0e+00	281.6	KO:K08902	photosystem II Psb27 protein		Yes
2608290802	600	100	1	600	1	600	0.0e+00	1198	KO:K01881	prolyl-tRNA synthetase [EC:6.1.1.15]	EC:6.1.1.15	Yes
2608290805	184	100	1	184	1	184	0.0e+00	375.2	KO:K01507	inorganic pyrophosphatase [EC:3.6.1.1]	EC:3.6.1.1	Yes
2608290806	118	89	1	118	1	118	0.0e+00	215.3	KO:K00537	arsenate reductase [EC:1.20.4.1]	EC:1.20.4.1	Yes
2608290807	219	100	1	219	1	219	0.0e+00	454.5	KO:K03100	signal peptidase I [EC:3.4.21.89]	EC:3.4.21.89	Yes
2608290808	442	100	1	442	1	442	0.0e+00	881.7	KO:K15634	probable phosphoglycerate mutase [EC:5.4.2.12]	EC:5.4.2.12	Yes
2608290809	453	100	1	453	1	453	0.0e+00	868.6	KO:K07052			Yes
2608290811	583	100	1	583	1	583	0.0e+00	1157.5	KO:K03587	cell division protein FtsI (penicillin-binding protein 3)		Yes
2608290812	333	100	1	333	1	333	0.0e+00	642.5	KO:K00616	transaldolase [EC:2.2.1.2]	EC:2.2.1.2	Yes
2608290814	182	100	1	182	1	182	0.0e+00	350.5	KO:K02838	ribosome recycling factor		Yes
2608290815	234	100	1	234	1	234	0.0e+00	456.1	KO:K09903	uridylate kinase [EC:2.7.4.22]	EC:2.7.4.22	Yes
2608290816	230	100	1	230	1	230	0.0e+00	458.4	KO:K00798	cob(I)alamin adenosyltransferase [EC:2.5.1.17]	EC:2.5.1.17	Yes
2608290818	391	100	1	391	1	391	0.0e+00	792.7	KO:K01772	ferrochelatase [EC:4.99.1.1]	EC:4.99.1.1	Yes
2608290819	587	99.8	1	587	1	587	0.0e+00	1186	KO:K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	EC:2.2.1.6	Yes
2608290821	265	99.6	1	265	1	265	0.0e+00	545	KO:K05810	conserved hypothetical protein		Yes
2608290823	404	100	1	404	1	404	0.0e+00	783.1	KO:K02945	small subunit ribosomal protein S1		Yes
2608290824	262	100	1	262	1	262	0.0e+00	531.6	KO:K01470	creatinine amidohydrolase [EC:3.5.2.10]	EC:3.5.2.10	Yes
2608290825	251	100	1	251	1	251	0.0e+00	493	KO:K14331	fatty aldehyde decarbonylase [EC:4.1.99.5]	EC:4.1.99.5	Yes
2608290826	346	100	1	346	1	346	0.0e+00	697.6	KO:K14330	fatty aldehyde-generating acyl-ACP reductase [EC:1.2.1.80]	EC:1.2.1.80	Yes
2608290827	335	100	1	335	1	335	0.0e+00	663.7	KO:K01962	acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2]	EC:6.4.1.2	Yes
2608290829	246	100	1	246	1	246	0.0e+00	498.8	KO:K01495	GTP cyclohydrolase I [EC:3.5.4.16]	EC:3.5.4.16	Yes
2608290830	218	100	1	218	1	218	0.0e+00	438.7	KO:K01817	phosphoribosylanthranilate isomerase [EC:5.3.1.24]	EC:5.3.1.24	Yes
2608290832	228	99.6	1	228	1	228	0.0e+00	468	KO:K03800	lipoate-protein ligase A [EC:2.7.7.63]	EC:2.7.7.63	Yes
2608290833	52	91.9	16	52	8	44	4.7e-11	67.8	KO:K02700	photosystem I subunit XII		Yes
2608290835	334	99.7	1	334	1	334	0.0e+00	667.9	KO:K00218	protochlorophyllide reductase [EC:1.3.1.33]	EC:1.3.1.33	Yes
2608290836	295	100	1	295	1	295	0.0e+00	593.2	KO:K04037	light-independent protochlorophyllide reductase subunit L [EC:1.3.7.7]	EC:1.3.7.7	Yes
2608290837	525	100	1	525	1	525	0.0e+00	1064.7	KO:K04039	light-independent protochlorophyllide reductase subunit B [EC:1.3.7.7]	EC:1.3.7.7	Yes
2608290838	418	100	1	418	1	418	0.0e+00	827	KO:K04038	light-independent protochlorophyllide reductase subunit N [EC:1.3.7.7]	EC:1.3.7.7	Yes
2608290843	471	100	1	471	1	471	0.0e+00	978.8	KO:K01601	ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39]	EC:4.1.1.39	Yes
2608290844	113	100	1	113	1	113	0.0e+00	242.3	KO:K01602	ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39]	EC:4.1.1.39	Yes
2608290852	246	100	1	246	1	246	0.0e+00	499.6	KO:K01069	hydroxyacylglutathione hydrolase [EC:3.1.2.6]	EC:3.1.2.6	Yes
2608290853	212	100	1	212	1	212	0.0e+00	414.8	KO:K00765	ATP phosphoribosyltransferase [EC:2.4.2.17]	EC:2.4.2.17	Yes
2608290854	598	100	1	598	1	598	0.0e+00	1147.1	KO:K06147	ATP-binding cassette, subfamily B, bacterial		Yes
2608290857	211	100	9	211	1	203	0.0e+00	414.1	KO:K09931	hypothetical protein		Yes
